client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21358743.mp3	Але Терень ходив собi на вулицю так само, як i перед цим.	2	1	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21358758.mp3	З цього моменту десять із дванадцяти колін Ізраїлю зникли з історичної арени.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21358851.mp3	жіноча дорога – від печи до порога	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21358852.mp3	Мадсен досі не визнав себе винним у вбивстві шведської журналістки Кім Волл.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21358853.mp3	Давно-давно це було.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21358854.mp3	Повертаємось до порядку денного.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21358913.mp3	Звісно, качок підгодовують, але не завжди тим, що є для них корисним.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21358912.mp3	Хотiлось часом сильно втягнути в себе повiтря i так крикнути виючим, торжествуючим криком.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21358911.mp3	Підстав очікувати на додаткове фінансування немає.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21365928.mp3	Для надання професійної правничої допомоги в Україні діє адвокатура.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21365932.mp3	"З того часу жінок пов'язує справжня дружба."	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21365952.mp3	Дякуємо, що ви зробили свій внесок у цей проект.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21365958.mp3	чим багаті, тим і раді	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21365979.mp3	Хитрі і підступні лікарі питають де болить, а потім туди давлять	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21365978.mp3	Все, що йому потрібно – це небезпідставні очікування на покращення.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21365977.mp3	Пане Андрію, можемо.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21365981.mp3	Принаймні у Вас Президент не олігарх.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21365983.mp3	Як не цвіло, то й не вродить.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21366010.mp3	Таких працьовитих і заповзятих прибічників лісу на Житомирщині чимало.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21366007.mp3	Знайшли звичайну залізну трубу, навіть не гриф, одягли ці міни.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21366011.mp3	Втiшань було багато.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21366009.mp3	Все, дякую!	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21366028.mp3	Я звертаюсь також і до представника прокуратури!	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21366955.mp3	У більшості з нас виникає інстинктивна ненависть до таких людей.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21366958.mp3	Тоді ставлю на голосування запропонований проект рішення!	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21366997.mp3	Ой, дам...	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21366998.mp3	А ми робили і будемо робити.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21366995.mp3	Зараз в нас немає механізмів контролю за міліцією.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21367000.mp3	від пересувної торгівлі.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21366994.mp3	Дозвольте з нею не погодитись.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21367012.mp3	Кожен, хто працює, має право на відпочинок.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21367010.mp3	Від Спаса — рукавиці в паса.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21377790.mp3	"Слов'ян, греків, південних італійців автор вважав ""нижчими расами""."	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21377786.mp3	Як тривога, то до Бога, а як по тривозі, то по Бозі.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21377789.mp3	Найлютiше насiдав Другий.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21377787.mp3	Зміна клімату, виявляється, дуже впливає на вирощування цієї ягоди.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21377801.mp3	Хочу подякувати всім за плідну роботу!	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21377805.mp3	Батько завжди готовий допомогти своїм чадам, компенсуючи їхні слабкості.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21377810.mp3	Та й горя зазнала	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21731757.mp3	Із святом вас!	2	1	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21731841.mp3	Тому врахуйте цю обставину.	2	0	twenties	male		uk	
c24419f6c637827cc0a69107c9a4d17f51b189923ef186b422d63b181aeed46bc6f9241993f893ffb5dc6447f61eee85c1be7bf381768bdfc2bdcd4cca73e9e3	common_voice_uk_21731847.mp3	Тобто уточнюється, хто подає.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_20976993.mp3	Так пройшов рік, якби в батіг тріснув.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_20977000.mp3	Будучи одиницею членування тексту, абзац посідає середнє місце між окремою фразою та розділом твору.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_20976995.mp3	Потий сонце зійде — роса очи виїсть.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_20977010.mp3	Цей проект погоджено без застережень.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_20977011.mp3	Заповідач має право у будь-який час внести до заповіту зміни.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_20977012.mp3	Тому воно також буде враховано.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_20977009.mp3	Після складення Вами вчора присяги, Ви не можете робити те що Вам хочеться.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259349.mp3	Щоб налаштувати це програмне забезпечення, мені потрібен час.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259424.mp3	Тобто ми повертаємося до того самого питання.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259461.mp3	Пане Володимире, дякую за зустріч.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259462.mp3	За кілька тижнів до нападу на Гандзюк невідомі побили Нікітенка біля його будинку.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259487.mp3	Це старі пульти.	2	1	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259507.mp3	Яке їхало, таке здибало.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259486.mp3	Для захисту квартири від пожежі внаслідок короткого замикання рекомендується установка сучасних автоматів подвійного захисту	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259570.mp3	Говорити про недоліки — для цього великого розуму не треба.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259602.mp3	Можна хвилину одну.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259614.mp3	Лежить на столi годинник, вiкно було одчинене, хтось простягнув руку i потяг.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259617.mp3	серед тисяч справжніх користувачів	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259618.mp3	"Заборона діяльності об'єднань громадян здійснюється лише в судовому порядку."	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259631.mp3	Психологія здирництва передається бюрократичним ланцюжком, отримуючи свій шматок з кожної людини.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259654.mp3	Місцем проживання фізичної особи є житло, в якому вона проживає постійно або тимчасово.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259656.mp3	І третє, ми враховуємо в нашому бюджеті державні субвенції на медицину та на освіту.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259658.mp3	Чи є ще наполягання?	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259680.mp3	Стосовно міжнародного досвіду.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259679.mp3	Вона подобається більше старшим.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259682.mp3	Спершу працюйте над собою.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259699.mp3	Двома словами, колеги!	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259695.mp3	Геростратова слава — ганебна слава	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259696.mp3	Стосовно надання одноразової матеріальної допомоги.	2	1	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259698.mp3	Так i жили ми собi.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259728.mp3	Тому я нагадую	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259877.mp3	Це крайня точка заповідника.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259874.mp3	Засватана дівка всім до вподоби.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259883.mp3	Координатор - жінка слідує за ними, заохочуючи їх до обговорення.	2	1	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259884.mp3	Степове безлюддя повите спекою.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259886.mp3	Тому, прошу, дайте відповідь!	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259896.mp3	Щобільше, є вміння, яке називається вмінням робити багато речей одночасно.	2	1	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259945.mp3	Простодушний ти, жертва своєї совiстi.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259920.mp3	Всім до побачення!	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259922.mp3	Ввижалося - мiсяць перевiряє, чи так хлопець проказує, як складали вони.	2	1	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259923.mp3	Є пропозиції, які виконати неможливо.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259933.mp3	Збільшення статутного капіталу акціонерного товариства із залученням додаткових внесків здійснюється шляхом розміщення додаткових акцій.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259960.mp3	Виконується рівно той код, який програміст бачить на екрані.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259962.mp3	Як присмак сліз...	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259958.mp3	У сонячні дні слід носити легкий головний убір	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21259990.mp3	Долина печалі, юдоль плачу - життя з його турботами і печалями	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21260008.mp3	"Мета цих завдань – об'єднати вас та дитину."	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21260019.mp3	Мистецтво має людину підтягувати і піднімати, воно не має ії опускати	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21260021.mp3	За що? Ну, хай тi барбоси, а свої, а хлопцi? Бояться вже.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21260025.mp3	"Тут якраз i могли сидiти ""тi""."	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21260070.mp3	Статті	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21260085.mp3	Невідповідність форматів типам даних є однією з перших перешкод.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21260087.mp3	Рецепти сніданків із яєць	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21260088.mp3	У корови молоко на язиці.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21260096.mp3	Тому я б трохи інакше поставив це питання.	2	0	twenties	male		uk	
956118f093187a03e2e3c311e5eb9886344f1488f7c3234a015a64cc659ac52d6440bbce80fcd015d824b749aeec86bdd86f496024ef85f55fbd843e06a6a7a7	common_voice_uk_21260094.mp3	Склав рейтинг на основі рейтингів інших видань.	2	0	twenties	male		uk	
4bd1a7966133877a9acc326f7bcbddaf4e4b95aff9384703df097efda36e2357c71789d537a5c97d5ce68e3031ba1ac9b10c51f76f6a63d3017067c0d1e1aae5	common_voice_uk_21565420.mp3	Котра корова богато риче, мало молока дає.	2	0	thirties	male		uk	
4bd1a7966133877a9acc326f7bcbddaf4e4b95aff9384703df097efda36e2357c71789d537a5c97d5ce68e3031ba1ac9b10c51f76f6a63d3017067c0d1e1aae5	common_voice_uk_21565737.mp3	Не жди ніколи слушної пори – твоя мовчанка може стать ганьбою!	2	0	thirties	male		uk	
4bd1a7966133877a9acc326f7bcbddaf4e4b95aff9384703df097efda36e2357c71789d537a5c97d5ce68e3031ba1ac9b10c51f76f6a63d3017067c0d1e1aae5	common_voice_uk_21565741.mp3	Це дуже потужний антропогенний вплив на природу.	2	0	thirties	male		uk	
4bd1a7966133877a9acc326f7bcbddaf4e4b95aff9384703df097efda36e2357c71789d537a5c97d5ce68e3031ba1ac9b10c51f76f6a63d3017067c0d1e1aae5	common_voice_uk_21565779.mp3	Виявлялось - вiн не плакав, а тiльки витирав свої хворi очi!..	2	0	thirties	male		uk	
